mmsi,fishing,label,sublabel,length,tonnage,list_sources
440220000,Non-fishing,Reefer,,94.002499999999998,2272.5,reefer
440237000,Non-fishing,Reefer,,97.170000000000002,3783.0,reefer
440241000,Non-fishing,Reefer,,119.15000000000001,4273.0,reefer
440245000,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
440257000,Non-fishing,Reefer,,117.31,4988.0,reefer
440283000,Non-fishing,Reefer,,90.441666666700002,2713.0,reefer
440523000,Non-fishing,Reefer,,118.92,5122.0,reefer
440602480,Non-fishing,Passenger,,,,five24
440664000,Non-fishing,Reefer,,91.816666666700002,3387.6666666699998,reefer
440755000,Fishing,Drifting longlines,,53.399999999999999,694.0,ccamlr
440836000,Non-fishing,Cargo/Tanker,Tanker,,,alex
440863000,Fishing,Trawlers,,93.5,3314.0,ccamlr
440995000,Fishing,Squid,,,,squid
441032000,Non-fishing,Reefer,,86.329999999999998,2024.3225,reefer
441034000,Non-fishing,Reefer,,92.230000000000004,3244.0,reefer
441240000,Non-fishing,Reefer,,81.540000000000006,1488.0,reefer
441377000,Non-fishing,Reefer,,103.59999999999999,3930.5,reefer
441630000,Non-fishing,Cargo/Tanker,Tanker,,,cargotanker
441688000,Non-fishing,Cargo/Tanker,Cargo,,,kristina
441690000,Non-fishing,Reefer,,120.75,4519.0,reefer
441699000,Fishing,Trawlers,,110.22,7765.0,ccamlr
441717000,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
441720000,Non-fishing,Reefer,,88.709999999999994,2623.0,reefer
441725000,Non-fishing,Reefer,,110.03,4071.0,kristina;reefer
441759000,Non-fishing,Reefer,,109.0,4428.0,reefer
441767000,Fishing,Squid,,,,squid
441822000,Non-fishing,Reefer,,120.75,4457.0,reefer
441834000,Non-fishing,Reefer,,121.39,5578.0,reefer
441861000,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
441864000,Fishing,Drifting longlines,,51.909999999999997,628.0,ccamlr
441868000,Fishing,Drifting longlines,,47.109999999999999,862.0,ccamlr
441872000,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
441923000,Non-fishing,Reefer,,99.010000000000005,2004.0,reefer
447205000,Non-fishing,Tug/Pilot/Supply,Tug,,,alex
452976810,Non-fishing,Cargo/Tanker,Tanker,,,alex
470690000,Non-fishing,Passenger,,,,five24
470717000,Non-fishing,Cargo/Tanker,Tanker,,,cargotanker
477001300,Non-fishing,Cargo/Tanker,Cargo,,,kristina
477042000,Non-fishing,Tug/Pilot/Supply,Tug,,,alex
477046800,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477047900,Non-fishing,Cargo/Tanker,Tanker,,,kristina
477056600,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477062000,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477071400,Non-fishing,Cargo/Tanker,Tanker,,,kristina
477092000,Non-fishing,Passenger,,,,alex
477105600,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477105800,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477107300,Non-fishing,Cargo/Tanker,Tanker,,,kristina
477111300,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477144200,Non-fishing,Cargo/Tanker,Cargo,,,kristina
477158700,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477165000,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477171000,Non-fishing,Cargo/Tanker,Tanker,,,kristina
477174800,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477177600,Non-fishing,Cargo/Tanker,Tanker,,,kristina
477189700,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477190100,Non-fishing,Cargo/Tanker,Tanker,,,kristina
477196800,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477197300,Non-fishing,Passenger,,,,five24
477201500,Non-fishing,Cargo/Tanker,Tanker,,,kristina
477218500,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477229100,Non-fishing,Cargo/Tanker,Tanker,,,cargotanker
477229900,Non-fishing,Cargo/Tanker,Tanker,,,kristina
477264700,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477266900,Non-fishing,Cargo/Tanker,Cargo,,,kristina
477280900,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477317500,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477351300,Non-fishing,Cargo/Tanker,Tanker,,,kristina
477382000,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477415100,Non-fishing,Reefer,,49.299999999999997,619.0,reefer
477415700,Non-fishing,Cargo/Tanker,Tanker,,,kristina
477423500,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477435700,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477440400,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477530000,Non-fishing,Cargo/Tanker,Cargo,,,kristina
477535200,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477535400,Non-fishing,Cargo/Tanker,Cargo,,,kristina
477541400,Non-fishing,Cargo/Tanker,Tanker,,,cargotanker
477545000,Non-fishing,Passenger,,,,alex
477549000,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477559600,Non-fishing,Cargo/Tanker,Cargo,,,kristina
477607500,Non-fishing,Cargo/Tanker,Tanker,,,kristina
477612200,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477628400,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477634800,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477655200,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477656400,Non-fishing,Cargo/Tanker,Cargo,,,kristina
477657600,Non-fishing,Cargo/Tanker,Cargo,,,kristina
477690800,Non-fishing,Cargo/Tanker,Cargo,,,kristina
477728800,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477733700,Non-fishing,Cargo/Tanker,Tanker,,,kristina
477733900,Non-fishing,Cargo/Tanker,Tanker,,,kristina
477738200,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477744108,Non-fishing,Cargo/Tanker,Cargo,,,kristina
477746800,Non-fishing,Cargo/Tanker,Tanker,,,kristina
477752300,Non-fishing,Cargo/Tanker,Cargo,,,kristina
477758000,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477764700,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477765800,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477768200,Non-fishing,Cargo/Tanker,Tanker,,,kristina
477830800,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477831200,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477860000,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477865000,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477866300,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477878000,Non-fishing,Cargo/Tanker,Cargo,,,kristina
477888000,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477898700,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477938500,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477938600,Non-fishing,Cargo/Tanker,Tanker,,,cargotanker
477947600,Non-fishing,Cargo/Tanker,Cargo,,,kristina
477950600,Non-fishing,Cargo/Tanker,Tanker,,,kristina
477958300,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477995174,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
477995223,Non-fishing,Cargo/Tanker,Tanker,,,cargotanker
477995475,Non-fishing,Passenger,,,,five24
477999200,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
503000027,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
503000035,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
503000039,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
503000069,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
503000087,Fishing,Drifting longlines,,54.579999999999998,1155.0,ccamlr
503000370,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
503006390,Non-fishing,Passenger,Sailing,,,five24
503010070,Non-fishing,Passenger,Sailing,,,five24
503010140,Non-fishing,Passenger,,,,alex
503016000,Non-fishing,Tug/Pilot/Supply,Tug,,,five24;tugs
503028810,Non-fishing,Tug/Pilot/Supply,Pilot,,,five24
503043000,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
503057000,Fishing,Trawlers,,87.189999999999998,1696.0,ccamlr
503060000,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
503066000,Non-fishing,Tug/Pilot/Supply,Tug,,,alex
503071000,Non-fishing,Passenger,,,,alex
503081000,Non-fishing,Tug/Pilot/Supply,Tug,,,alex
503083000,Non-fishing,Tug/Pilot/Supply,Tug,,,five24;tugs
503086000,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
503087000,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
503226300,Non-fishing,Tug/Pilot/Supply,Tug,,,five24;tugs
503376100,Non-fishing,Passenger,,,,alex
503384200,Non-fishing,Tug/Pilot/Supply,Tug,,,five24;tugs
503405000,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
503452400,Non-fishing,Passenger,Sailing,,,five24
503457300,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
503461500,Non-fishing,Passenger,Sailing,,,five24
503470400,Non-fishing,Passenger,Sailing,,,five24
503494600,Non-fishing,Tug/Pilot/Supply,Tug,,,alex
503498800,Non-fishing,Tug/Pilot/Supply,Pilot,,,five24
503518700,Non-fishing,Passenger,Sailing,,,five24
503530900,Non-fishing,Tug/Pilot/Supply,Pilot,,,five24
503542000,Non-fishing,Cargo/Tanker,Tanker,,,cargotanker
503552000,Fishing,,,68.099999999999994,1906.0,ccamlr
503556000,Fishing,,,59.799999999999997,1045.0,ccamlr
503561000,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
503574700,Non-fishing,Tug/Pilot/Supply,Pilot,,,five24
503584000,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
503595000,Fishing,Drifting longlines,,62.799999999999997,1136.0,ccamlr
503598000,Non-fishing,Tug/Pilot/Supply,Tug,,,alex
503608000,Non-fishing,Passenger,,,,alex
503609000,Non-fishing,Cargo/Tanker,Tanker,,,cargotanker
503616300,Non-fishing,Tug/Pilot/Supply,Pilot,,,five24
503620000,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
503624000,Non-fishing,Tug/Pilot/Supply,Tug,,,five24;tugs
503633400,Non-fishing,Passenger,Sailing,,,five24
503638400,Non-fishing,Tug/Pilot/Supply,Tug,,,alex
503649000,Non-fishing,Cargo/Tanker,Tanker,,,cargotanker
503672000,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
503679100,Non-fishing,Passenger,,,,alex
503680000,Non-fishing,Tug/Pilot/Supply,Pilot,,,five24
503680900,Non-fishing,Passenger,,,,alex
503692000,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
503697300,Non-fishing,Passenger,,,,five24
503699300,Non-fishing,Passenger,Sailing,,,five24
503708300,Non-fishing,Passenger,Sailing,,,five24
503715500,Non-fishing,Tug/Pilot/Supply,Pilot,,,five24
503720000,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
503727000,Non-fishing,Tug/Pilot/Supply,Tug,,,five24;tugs
503734600,Non-fishing,Tug/Pilot/Supply,Pilot,,,five24
503741000,Non-fishing,Passenger,,,,kristina
503743000,Non-fishing,Tug/Pilot/Supply,Tug,,,alex
503746000,Non-fishing,Tug/Pilot/Supply,Tug,,,alex
503755200,Non-fishing,Passenger,Sailing,,,five24
503759000,Non-fishing,Passenger,,,,alex
503783000,Non-fishing,Tug/Pilot/Supply,Tug,,,five24;tugs
503788100,Non-fishing,Passenger,Sailing,,,five24
503797400,Non-fishing,Passenger,Sailing,,,five24
503900113,Non-fishing,Passenger,,,,alex
508027000,Non-fishing,Seismic vessel,,,,seismic
508770000,Fishing,Drifting longlines,,49.899999999999999,1362.0,ccamlr
510021000,Non-fishing,Reefer,,59.0,496.0,reefer
511046000,Non-fishing,Passenger,,,,alex
511145000,Non-fishing,Tug/Pilot/Supply,Tug,,,alex
512000015,Fishing,Trawlers,,42.5,1048.0,clav
512000030,Fishing,Trawlers,,43.700000000000003,671.0,clav
512000041,Fishing,Trawlers,,24.899999999999999,156.69999999999999,clav
512000048,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
512000049,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
512000072,Fishing,Trawlers,,60.0,2412.0,clav
512000192,Fishing,Trawlers,,58.899999999999999,1386.0,clav
512000322,Non-fishing,Tug/Pilot/Supply,Tug,,,five24;tugs
512000344,Non-fishing,Tug/Pilot/Supply,Tug,,,alex
512000390,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
512000465,Non-fishing,Passenger,,,,alex
512000741,Non-fishing,Passenger,,,,alex
512000742,Non-fishing,Passenger,,,,alex
512001027,Non-fishing,Passenger,,,,alex
512001259,Non-fishing,Passenger,,,,alex
512001261,Non-fishing,Passenger,,,,alex
512002262,Fishing,Trawlers,,19.199999999999999,80.0,clav
512002681,Fishing,Trawlers,,32.100000000000001,498.0,clav
512002694,Fishing,Trawlers,,25.0,129.0,clav
512002725,Fishing,Drifting longlines,,,,alex
512002959,Non-fishing,Passenger,,,,alex
512003135,Non-fishing,Passenger,,,,alex
512003419,Non-fishing,Tug/Pilot/Supply,Pilot,,,five24
512003517,Non-fishing,Passenger,Sailing,,,five24
512003817,Fishing,Trawlers,,90.400000000000006,4407.0,clav
512004173,Non-fishing,Tug/Pilot/Supply,Tug,,,five24;tugs
512004408,Non-fishing,Passenger,,,,alex
512004499,Non-fishing,Tug/Pilot/Supply,Tug,,,five24;tugs
512004511,Non-fishing,Passenger,,,,alex
512004963,Non-fishing,Tug/Pilot/Supply,Pilot,,,five24
512006000,Fishing,Drifting longlines,,46.5,1079.0,ccamlr
512008000,Fishing,Drifting longlines,,46.5,1079.0,ccamlr
512027000,Fishing,Drifting longlines,,51.200000000000003,1508.0,ccamlr
512042000,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
512093000,Non-fishing,Passenger,Sailing,,,kristina
512150000,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
512169000,Fishing,Trawlers,,58.200000000000003,2926.0,clav
512210000,Non-fishing,Passenger,,,,alex
512219000,Non-fishing,Cargo/Tanker,Tanker,,,cargotanker
512235000,Fishing,Trawlers,,64.5,1920.0,clav
512236000,Fishing,Trawlers,,65.099999999999994,1899.0,clav
512300107,Fishing,Trawlers,,42.700000000000003,335.0,clav
512400000,Fishing,Trawlers,,60.469999999999999,1899.0,clav
512410000,Fishing,Trawlers,,23.98,202.0,clav
512411000,Fishing,Trawlers,,,90.400000000000006,clav
512419000,Fishing,Drifting longlines,,,,alex
514117000,Non-fishing,Reefer,,,,reefer
514211000,Non-fishing,Reefer,,,,reefer
514266000,Non-fishing,Reefer,,,,reefer
514298000,Non-fishing,Reefer,,,,reefer
514565000,Non-fishing,Reefer,,,,reefer
515183000,Non-fishing,Reefer,,,,reefer
515201000,Non-fishing,Reefer,,78.719999999999999,1891.0,reefer
515500000,Non-fishing,Reefer,,,,reefer
515557000,Non-fishing,Reefer,,,,reefer
515717000,Non-fishing,Reefer,,,,reefer
515777000,Non-fishing,Reefer,,,,reefer
515863000,Non-fishing,Reefer,,,,reefer
518000019,Non-fishing,Passenger,Sailing,,,kristina
518100069,Non-fishing,Passenger,,,,five24
518132000,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
518332000,Non-fishing,Reefer,,111.95999999999999,3936.0,reefer
518378000,Non-fishing,Passenger,Sailing,,,five24
518520000,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
518728000,Non-fishing,Passenger,Sailing,,,five24
520085000,Fishing,Drifting longlines,,,,alex
520093696,Non-fishing,Reefer,,,,reefer
520184000,Non-fishing,Passenger,,,,alex
525001068,Non-fishing,Passenger,,,,alex
525001094,Non-fishing,Passenger,,,,five24
525001098,Non-fishing,Passenger,,,,five24
525002009,Non-fishing,Tug/Pilot/Supply,Tug,,,five24;tugs
525002076,Non-fishing,Passenger,,,,alex
525005009,Non-fishing,Passenger,,,,alex
525005047,Non-fishing,Passenger,,,,alex
525005054,Non-fishing,Passenger,,,,alex
525005256,Non-fishing,Passenger,,,,alex
525005259,Non-fishing,Seismic vessel,,,,seismic
525006222,Non-fishing,Passenger,,,,alex
525006235,Non-fishing,Passenger,,,,alex;five24
525009307,Non-fishing,Passenger,,,,five24
525010127,Non-fishing,Passenger,,,,alex
525015295,Non-fishing,Cargo/Tanker,Cargo,,,five24
525015867,Non-fishing,Passenger,,,,five24
525015910,Non-fishing,Passenger,,,,alex
525015926,Non-fishing,Seismic vessel,,,,seismic
525015982,Non-fishing,Seismic vessel,,,,seismic
525016659,Non-fishing,Cargo/Tanker,Cargo,,,five24
525018356,Non-fishing,Passenger,,,,five24
525019187,Non-fishing,Passenger,,,,five24
525021133,Non-fishing,Passenger,,,,five24
525023144,Non-fishing,Passenger,,,,five24
528565426,Non-fishing,Reefer,,,,reefer
529051000,Non-fishing,Reefer,,,,reefer
529052000,Non-fishing,Reefer,,99.590000000000003,3493.0,reefer
529069000,Non-fishing,Reefer,,,,reefer
529086000,Non-fishing,Reefer,,95.200000000000003,2900.0,reefer
529087000,Non-fishing,Reefer,,99.019999999999996,3363.0,reefer
529089000,Non-fishing,Reefer,,95.200000000000003,2495.0,reefer
529092000,Non-fishing,Reefer,,,,reefer
529096000,Non-fishing,Reefer,,132.19,6049.0,reefer
529101000,Non-fishing,Reefer,,99.989999999999995,3415.0,reefer
529105000,Non-fishing,Reefer,,,,reefer
529120000,Non-fishing,Reefer,,104.3,2910.0,reefer
529126000,Non-fishing,Cargo/Tanker,Tanker,,,kristina
529161000,Non-fishing,Reefer,,,,reefer
529199000,Non-fishing,Reefer,,121.39,5578.0,reefer
529244000,Non-fishing,Reefer,,,,kristina
529268000,Non-fishing,Reefer,,112.90000000000001,4056.0,reefer
529304000,Non-fishing,Reefer,,88.564999999999998,2427.25,reefer
529346000,Non-fishing,Reefer,,,,reefer
529354000,Non-fishing,Reefer,,100.98,4238.0,reefer
529382000,Non-fishing,Reefer,,120.2,4574.0,reefer
529465000,Non-fishing,Reefer,,,,reefer
529485000,Non-fishing,Reefer,,120.75,4491.0,reefer
529523000,Non-fishing,Reefer,,120.7,4444.0,reefer
529529000,Non-fishing,Reefer,,103.73,3835.0,reefer
529567000,Non-fishing,Reefer,,116.2,4287.0,reefer
529578000,Non-fishing,Reefer,,87.823333333299999,2713.0,reefer
529604000,Non-fishing,Reefer,,79.769999999999996,2047.0,reefer
529605000,Non-fishing,Reefer,,97.400000000000006,2839.0,reefer
529606000,Non-fishing,Reefer,,,,reefer
529607000,Non-fishing,Reefer,,80.680000000000007,1998.0,reefer
529608000,Non-fishing,Reefer,,,,reefer
529614000,Non-fishing,Reefer,,,,reefer
529615000,Non-fishing,Reefer,,80.510000000000005,1596.0,reefer
529623000,Non-fishing,Reefer,,88.0,3687.0,reefer
529642000,Non-fishing,Reefer,,91.526666666699995,3683.0,reefer
529650000,Non-fishing,Reefer,,95.079999999999998,3835.0,reefer
529650006,Non-fishing,Reefer,,103.73,3835.0,reefer
529730000,Non-fishing,Reefer,,115.0,5286.0,reefer
529758000,Non-fishing,Reefer,,,,reefer
529764000,Non-fishing,Reefer,,,,reefer
529765000,Fishing,Purse seines,,,,kristina
529781000,Non-fishing,Reefer,,150.30000000000001,10629.0,reefer
529837000,Non-fishing,Reefer,,,,reefer
529838000,Non-fishing,Passenger,,,,five24
529844000,Non-fishing,Reefer,,,,reefer
530149576,Non-fishing,Reefer,,,,reefer
533000204,Non-fishing,Tug/Pilot/Supply,Pilot,,,five24
533047200,Non-fishing,Cargo/Tanker,Tanker,,,kristina
533130951,Non-fishing,Seismic vessel,,,,seismic
533511000,Non-fishing,Cargo/Tanker,Cargo,,,alex
533678000,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538001400,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538001560,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538001594,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538001711,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538002150,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538002187,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538002269,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538002270,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538002271,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538002274,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538002275,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538002277,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538002278,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538002279,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538002295,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538002621,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538002662,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538002663,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538002734,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
538002756,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538002775,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538002783,Non-fishing,Cargo/Tanker,Tanker,,,cargotanker
538002797,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
538002869,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538002899,Non-fishing,Reefer,,120.75,4490.0,reefer
538002910,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538002914,Non-fishing,Seismic vessel,,,,seismic
538002946,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538002947,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538002960,Non-fishing,Reefer,,95.950000000000003,2782.0,reefer
538002995,Non-fishing,Reefer,,94.969999999999999,3475.0,reefer
538002996,Non-fishing,Reefer,,115.90000000000001,4261.0,reefer
538002997,Non-fishing,Reefer,,120.7,4429.0,reefer
538003202,Non-fishing,Cargo/Tanker,Tanker,,,cargotanker
538003218,Non-fishing,Cargo/Tanker,Tanker,,,cargotanker
538003219,Non-fishing,Cargo/Tanker,Tanker,,,cargotanker
538003252,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
538003279,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538003359,Non-fishing,Cargo/Tanker,Tanker,,,cargotanker
538003440,Non-fishing,Cargo/Tanker,Tanker,,,cargotanker
538003600,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
538003615,Non-fishing,Cargo/Tanker,Tanker,,,cargotanker
538003667,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538003673,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538003756,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538003824,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538003858,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538004017,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538004029,Non-fishing,Cargo/Tanker,Tanker,,,cargotanker
538004030,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538004055,Non-fishing,Cargo/Tanker,Cargo,,,kristina
538004146,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538004149,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538004150,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538004235,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538004255,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538004321,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538004375,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538004376,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538004381,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538004442,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538004548,Non-fishing,Cargo/Tanker,Tanker,,,cargotanker
538004594,Non-fishing,Cargo/Tanker,Tanker,,,kristina
538004697,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker
538004729,Non-fishing,Reefer,,,,kristina
538004731,Non-fishing,Reefer,,,,kristina
538004732,Non-fishing,Reefer,,,,kristina
538004786,Non-fishing,Cargo/Tanker,Tanker,,,kristina
